,tNorm,xNorm,yNorm,zNorm
0,0.003333333,-0.9506367424684268,0.45114304919346526,-0.789030513453647
1,0.004002562126841768,-0.9499903999471209,0.4499017689540545,-0.7890234351717083
2,0.004671791253683536,-0.9470770102140443,0.4486604887146437,-0.7890163568897695
3,0.005341020380525304,-0.9446554060255942,0.4474192084752329,-0.7890092786078307
4,0.0060102495073670725,-0.9378327261417488,0.4461779282358221,-0.7890022003258919
5,0.006679478634208841,-0.9329067209723315,0.4449366479964113,-0.7889951220439532
6,0.007348707761050608,-0.9333287009266905,0.4431537220135189,-0.7889478769530206
7,0.008017936887892377,-0.9373999727545266,0.4186513426523527,-0.7870612522342724
8,0.008687166014734144,-0.9385695642838311,0.4056246482449841,-0.7804130244316789
9,0.009356395141575914,-0.935688672416538,0.392388143547094,-0.7739156041643206
10,0.01002562426841768,-0.9332876196618515,0.37327297784332925,-0.771643650505752
11,0.010694853395259449,-0.9282728450405141,0.3541578121395645,-0.7693716968471834
12,0.011364082522101217,-0.9203499958789142,0.33290802114070006,-0.7662392539048467
13,0.012033311648942984,-0.9142756533288884,0.2714983946222032,-0.7459538886079357
14,0.012702540775784754,-0.9129478223391287,0.2895752184876629,-0.7393060537100418
15,0.01337176990262652,-0.9147482149722865,0.30707811754906134,-0.732454796153021
16,0.01404099902946829,-0.9154018621783283,0.31516218705175353,-0.7222651163129109
17,0.014710228156310057,-0.9131665821107066,0.32324625655444567,-0.7120754364728008
18,0.015379457283151828,-0.9145060313309075,0.33158369939016374,-0.7023095270550744
19,0.016048686409993594,-0.9198808781504106,0.34334405453389655,-0.6982684860646092
20,0.016717915536835364,-0.9237100388894485,0.3551044096776294,-0.6942274450741439
21,0.01738714466367713,-0.9207378365711057,0.3668647648213622,-0.6901864040836787
22,0.018056373790518897,-0.9204959214859562,0.378625119965095,-0.6861453630932135
23,0.018725602917360668,-0.9202999835101396,0.3903854751088278,-0.6821043221027482
24,0.019394832044202434,-0.9169948389108118,0.4021458302525606,-0.678063281112283
25,0.020064061171044204,-0.9150043900820214,0.4139061853962935,-0.6740222401218177
26,0.02073329029788597,-0.912078632844725,0.4256665405400263,-0.6699811991313525
27,0.02140251942472774,-0.9094521132347969,0.43742689568375914,-0.6659401581408873
28,0.022071748551569507,-0.899916909139809,0.4493961009772475,-0.6615815218357762
29,0.022740977678411278,-0.8914326535929933,0.46310448991823866,-0.6545781348402705
30,0.023410206805253044,-0.9000898551439485,0.47681287885922974,-0.6475747478447649
31,0.024079435932094814,-0.8995684681071489,0.4905212678002209,-0.6405713608492591
32,0.02474866505893658,-0.8967763564836508,0.5042296567412119,-0.6335679738537534
33,0.025417894185778347,-0.8930737878227548,0.517938045682203,-0.6265645868582477
34,0.026087123312620118,-0.8838095794838469,0.5316464346231942,-0.6195611998627419
35,0.026756352439461884,-0.8791264953480997,0.5517981728753945,-0.6088885872306843
36,0.027425581566303654,-0.8749095359728157,0.606642904586879,-0.5800744504110937
37,0.02809481069314542,-0.886837588234963,0.6180584949038043,-0.5860909994821561
38,0.02876403981998719,-0.899784853536218,0.6298766274391661,-0.5913917507960808
39,0.029433268946828958,-0.9058291853295262,0.6401375438494847,-0.5949440988404664
40,0.030102498073670728,-0.9068233155487812,0.6247537030776655,-0.6136369721834133
41,0.030771727200512494,-0.9045611197525573,0.5879704882308234,-0.6391314477521308
42,0.03144095632735426,-0.893882934971002,0.5425599553666279,-0.6614700712381831
43,0.03211018545419603,-0.8757591840734892,0.5515107162029779,-0.6500691443159959
44,0.032779414581037794,-0.853833695448389,0.6156620720275507,-0.6177183166168008
45,0.03344864370787957,-0.8626407260423229,0.6507972189942293,-0.6131940192769336
46,0.034117872834721334,-0.8717579614693313,0.6849008688749122,-0.5952613943739551
47,0.0347871019615631,-0.881318587355658,0.6913638367570221,-0.5900619109984091
48,0.03545633108840487,-0.887440149637107,0.697826804639132,-0.5848624276228632
49,0.03612556021524664,-0.8974735633500612,0.704289772521242,-0.5796629442473172
50,0.03679478934208841,-0.9010029451239482,0.710752740403352,-0.5744634608717712
51,0.037464018468930174,-0.8991647170120507,0.7164122210864908,-0.5720240754374186
52,0.03813324759577194,-0.8975350431943165,0.7187605891394763,-0.5809588539788549
53,0.038802476722613714,-0.8959053693765824,0.7194710264174284,-0.5910729544685964
54,0.03947170584945548,-0.8942756955588482,0.7137481881465642,-0.6058190596619918
55,0.04014093497629725,-0.8898978645253867,0.7036782800272239,-0.6258599133704511
56,0.040810164103139014,-0.8757217275971161,0.6786807397420024,-0.6629962486370614
57,0.04147939322998078,-0.863388985665634,0.663088918307899,-0.6844254739692865
58,0.042148622356822554,-0.8504310901645313,0.663243737293738,-0.6857061992651163
59,0.04281785148366432,-0.8404498886376269,0.663398556279577,-0.686986924560946
