,tCont,vYSmooth
497,0.359333333,0.841943247
498,0.36,1.589347427
499,0.360666667,2.240605728
500,0.361333333,2.879695811
501,0.362,3.44678156
502,0.362666667,3.935135955
503,0.363333333,4.417473463
504,0.364,4.812471674
505,0.364666667,5.227919512
506,0.365333333,5.560452204
507,0.366,5.874360035
508,0.366666667,6.210120971
509,0.367333333,6.479816514
510,0.368,6.721675414
511,0.368666667,6.980295664
512,0.369333333,7.157919451
513,0.37,7.308873831
514,0.370666667,7.458287084
515,0.371333333,7.586102425
516,0.372,7.717050698
517,0.372666667,7.840155327
518,0.373333333,7.950620682
519,0.374,8.030443106
520,0.374666667,8.123758858
521,0.375333333,8.194461047
522,0.376,8.274193682
523,0.376666667,8.292552782
524,0.377333333,8.343547571
525,0.378,8.36670268
526,0.378666667,8.386590775
527,0.379333333,8.428608138
528,0.38,8.437840356
529,0.380666667,8.421549398
530,0.381333333,8.43338463
531,0.382,8.415660061
532,0.382666667,8.396252646
533,0.383333333,8.341113547
534,0.384,8.475176819
535,0.384666667,8.615177183
536,0.385333333,8.525252054
537,0.386,8.438062756
538,0.386666667,8.238442244
539,0.387333333,8.115541973
540,0.388,7.954454567
541,0.388666667,7.865646423
542,0.389333333,7.786444781
543,0.39,7.707900539
544,0.390666667,7.652181241
545,0.391333333,7.618471232
546,0.392,7.572505112
547,0.392666667,7.580266216
548,0.393333333,7.560806099
549,0.394,7.538381458
550,0.394666667,7.575721366
551,0.395333333,7.549374364
552,0.396,7.568104046
553,0.396666667,7.558925361
554,0.397333333,7.566940407
555,0.398,7.551023002
556,0.398666667,7.489054073
557,0.399333333,7.531499242
558,0.4,7.475221833
559,0.400666667,7.385588743
560,0.402,7.185700536
561,0.404,7.010999801
562,0.404666667,6.842902822
563,0.405333333,6.716588397
564,0.406,6.569644167
565,0.406666667,6.453790257
566,0.407333333,6.361953722
567,0.408,6.292311439
568,0.408666667,6.222747285
569,0.409333333,6.185185064
570,0.41,6.170895029
571,0.410666667,6.49507871
572,0.411333333,6.894562282
573,0.412,7.285027703
574,0.412666667,7.64777349
575,0.413333333,8.045981809
576,0.414,8.456402732
577,0.414666667,8.881703045
578,0.415333333,9.368773587
579,0.416,9.821233564
580,0.416666667,10.3080792
581,0.417333333,10.86355963
582,0.418,11.45211773
583,0.418666667,12.07247298
584,0.419333333,12.77740675
585,0.42,13.50758262
586,0.420666667,14.29945994
587,0.421333333,15.12610565
588,0.422,15.9996993
589,0.422666667,16.97863915
590,0.423333333,18.10218764
591,0.424,19.38965241
592,0.424666667,20.71235718
593,0.425333333,22.17979513
594,0.426,23.78227173
595,0.426666667,25.52930736
596,0.427333333,27.45516206
597,0.428,29.56173646
598,0.428666667,31.88973582
599,0.429333333,34.38533694
600,0.43,37.13865397
601,0.430666667,40.17307829
602,0.431333333,43.48957578
603,0.432,47.19463154
604,0.432666667,51.21982329
605,0.433333333,55.6899229
606,0.434,60.50449916
607,0.434666667,65.84858587
608,0.435333333,71.5978043
609,0.436,78.03307763
610,0.436666667,48.23621255
611,0.437333333,18.60689206
612,0.438,-10.53760252
613,0.438666667,-3.128553264
614,0.439333333,-32.31501145
615,0.44,-62.08603405
616,0.440666667,-55.54136637
617,0.441333333,-49.56383962
618,0.442,-44.10090264
619,0.442666667,-39.05265038
620,0.443333333,-34.42221495
621,0.444,-30.09704916
622,0.444666667,-26.11360643
623,0.445333333,-22.36204434
624,0.446,-18.83372323
625,0.446666667,-15.52857998
626,0.447333333,-12.43609421
